/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_55_668.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_55_668.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_55_668.jpg,0,0,0,5.416916E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_55_746.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_55_746.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_55_746.jpg,0,0,0,5.100025E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_55_815.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_55_815.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_55_815.jpg,0,0,0,5.100195E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_55_882.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_55_882.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_55_882.jpg,-0.2,0,0,4.9355E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_55_961.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_55_961.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_55_961.jpg,-0.4,0,0,4.617793E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_032.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_032.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_032.jpg,-0.5500001,0,0,4.646798E-05
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_099.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_099.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_099.jpg,-0.7500002,0.1194087,0,0.02872781
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_169.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_169.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_169.jpg,-0.6815279,0.3041067,0,0.1834074
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_243.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_243.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_243.jpg,-0.4340848,0.5515498,0,0.6293734
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_310.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_310.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_310.jpg,-0.2682538,0.7173808,0,1.087406
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_382.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_382.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_382.jpg,-0.01730955,0.968325,0,1.946607
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_449.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_449.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_449.jpg,0,1,0,2.670372
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_527.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_527.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_527.jpg,0,1,0,3.606158
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_597.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_597.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_597.jpg,0,1,0,4.309201
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_664.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_664.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_664.jpg,0,1,0,5.237867
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_742.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_742.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_742.jpg,0,1,0,6.159439
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_810.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_810.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_810.jpg,-0.15,1,0,6.841856
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_880.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_880.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_880.jpg,-0.35,1,0,7.728303
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_56_949.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_56_949.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_56_949.jpg,-0.2218859,1,0,8.400843
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_57_026.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_57_026.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_57_026.jpg,0,0.812986,0,9.220487
/Users/shuo/Desktop/data/IMG/center_2018_06_22_12_14_57_096.jpg,/Users/shuo/Desktop/data/IMG/left_2018_06_22_12_14_57_096.jpg,/Users/shuo/Desktop/data/IMG/right_2018_06_22_12_14_57_096.jpg,0,0.652729,0,9.685242
